"Original HelpX Location","UUID","Transformed Markdown File"
"/content/help/en/campaign/standard/channels/using/setting-up-a-double-opt-in-process","23e6c4c2-e2c7-472f-b616-36a95225ac1d","campaign/standard/channels/using/setting-up-a-double-opt-in-process.md"
"/content/help/en/campaign/standard/channels/using/designing-a-landing-page","de6fe190-835c-40fd-8101-a809b430b423","campaign/standard/channels/using/designing-a-landing-page.md"
"/content/help/en/campaign/standard/channels/using/message-dashboard","9bb44ee8-2cf6-43ce-94a4-367f4e469713","campaign/standard/channels/using/message-dashboard.md"
"/content/help/en/campaign/standard/channels/using/personalizing-sms-messages","123fe70c-c279-40a3-88b6-6bfb2453ec83","campaign/standard/channels/using/personalizing-sms-messages.md"
"/content/help/en/campaign/standard/channels/using/customizing-an-in-app-message","1d9c08ed-4de5-440d-bf51-4a437eec67d5","campaign/standard/channels/using/customizing-an-in-app-message.md"
"/content/help/en/campaign/standard/channels/using/event-transactional-messages","d747feb5-58fb-4e12-a176-404f0eca5391","campaign/standard/channels/using/event-transactional-messages.md"
"/content/help/en/campaign/standard/channels/using/follow-up-messages","d2a17da2-e935-420a-8531-78ed6a1fe68b","campaign/standard/channels/using/follow-up-messages.md"
"/content/help/en/campaign/standard/channels/using/about-direct-mail","24add992-2efe-4b73-81c9-cda3e921ab16","campaign/standard/channels/using/about-direct-mail.md"
"/content/help/en/campaign/standard/channels/using/about-sms-messages","14dc7434-8171-4ad1-9540-52ca637659a9","campaign/standard/channels/using/about-sms-messages.md"
"/content/help/en/campaign/standard/channels/using/customizing-a-push-notification","8cf74cad-b1ba-4aad-83bd-7289cb22d5f4","campaign/standard/channels/using/customizing-a-push-notification.md"
"/content/help/en/campaign/standard/channels/using/profile-transactional-messages","a8efe979-74ae-46ff-a305-b86a90679581","campaign/standard/channels/using/profile-transactional-messages.md"
"/content/help/en/campaign/standard/channels/using/about-push-notifications","961aaeb5-6948-4fd2-b8d7-de4510c10566","campaign/standard/channels/using/about-push-notifications.md"
"/content/help/en/campaign/standard/channels/using/return-to-sender","11981c2f-0b7f-4166-9daa-ec6a6b4d5367","campaign/standard/channels/using/return-to-sender.md"
"/content/help/en/campaign/standard/channels/using/creating-an-sms-message","591ae97e-2d19-4f93-be4b-d8d20f1d2d12","campaign/standard/channels/using/creating-an-sms-message.md"
"/content/help/en/campaign/standard/channels/using/creating-a-multilingual-push-notification","d4aff741-e969-47c6-bae8-787c6c673191","campaign/standard/channels/using/creating-a-multilingual-push-notification.md"
"/content/help/en/campaign/standard/channels/using/creating-an-email","74c7ef35-82c0-4bc4-b1f6-8e74fdcaea3c","campaign/standard/channels/using/creating-an-email.md"
"/content/help/en/campaign/standard/channels/using/defining-the-direct-mail-content","c1234c06-4d22-46d7-ad1b-3c88660f9b06","campaign/standard/channels/using/defining-the-direct-mail-content.md"
"/content/help/en/campaign/standard/channels/using/about-transactional-messaging","8470e9e2-ee17-456f-9e4c-460e69c78a2c","campaign/standard/channels/using/about-transactional-messaging.md"
"/content/help/en/campaign/standard/channels/using/example-of-direct-mail-in-a-workflow","1db691b8-c072-4e99-b2fa-27844a179c55","campaign/standard/channels/using/example-of-direct-mail-in-a-workflow.md"
"/content/help/en/campaign/standard/channels/using/preparing-and-sending-a-push-notification","01997725-ca0a-420c-9e81-5ea801652f87","campaign/standard/channels/using/preparing-and-sending-a-push-notification.md"
"/content/help/en/campaign/standard/channels/using/data-storage-and-reconciliation","5b222ea2-6628-457f-a618-bfc0e5eb93dd","campaign/standard/channels/using/data-storage-and-reconciliation.md"
"/content/help/en/campaign/standard/channels/using/defining-the-direct-mail-audience","f843e368-5c07-4b53-8943-46f7bf45b62b","campaign/standard/channels/using/defining-the-direct-mail-audience.md"
"/content/help/en/campaign/standard/channels/using/about-landing-pages","b316bf47-7d98-46fa-ab4f-67ff50de8095","campaign/standard/channels/using/getting-started-with-landing-pages.md"
"/content/help/en/campaign/standard/channels/using/key-steps-to-send-a-message","d3fbb1e6-6444-4b56-b9d6-ae39bd8d4804","campaign/standard/channels/using/key-steps-to-send-a-message.md"
"/content/help/en/campaign/standard/channels/using/preparing-and-sending-an-in-app-message","a79b0466-8641-46cc-a70f-e4e839587bb2","campaign/standard/channels/using/preparing-and-sending-an-in-app-message.md"
"/content/help/en/campaign/standard/channels/using/managing-incoming-sms","f063052b-96ef-41b6-bf1b-4006de73f0b9","campaign/standard/channels/using/managing-incoming-sms.md"
